File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD21A2_006_LST_Night_1KM_doy2019057_aid0001,LST_Night_1KM,aid0001,2019-02-26,17485.0,247.2,276.54,"(247.2,276.54)",263.0013909,5.164643,26.6735372,267.28,276.54,262.58,247.2,258.86
MYD21A2_006_LST_Night_1KM_doy2019065_aid0001,LST_Night_1KM,aid0001,2019-03-06,22427.0,230.6,279.48,"(230.6,279.48)",262.9532786,7.3621932,54.2018889,268.69,279.48,261.18,242.5,258.1
MYD21A2_006_LST_Night_1KM_doy2019073_aid0001,LST_Night_1KM,aid0001,2019-03-14,34851.0,248.64,283.46,"(248.64,283.46)",266.3514005,7.3107668,53.4473114,271.16,283.46,266.14,248.64,260.6
MYD21A2_006_LST_Night_1KM_doy2019081_aid0001,LST_Night_1KM,aid0001,2019-03-22,25821.0,228.0,279.74,"(228.0,279.74)",266.7246946,6.2671923,39.2776991,271.86,279.74,266.88,249.92,263.08
MYD21A2_006_LST_Night_1KM_doy2019089_aid0001,LST_Night_1KM,aid0001,2019-03-30,28568.0,245.72,358.94,"(245.72,358.94)",267.7683765,7.6145141,57.9808248,272.72,284.92,268.7,245.72,261.4
MYD21A2_006_LST_Night_1KM_doy2019097_aid0001,LST_Night_1KM,aid0001,2019-04-07,32562.0,253.22,334.82,"(253.22,334.82)",272.1079074,5.7406756,32.955356,275.78,286.68,271.26,256.94,268.08
MYD21A2_006_LST_Night_1KM_doy2019105_aid0001,LST_Night_1KM,aid0001,2019-04-15,37865.0,251.4,303.68,"(251.4,303.68)",274.8518373,4.4684619,19.9671516,277.34,285.7,274.02,263.42,271.76
MYD21A2_006_LST_Night_1KM_doy2019113_aid0001,LST_Night_1KM,aid0001,2019-04-23,36852.0,251.68,335.78,"(251.68,335.78)",276.8130338,5.6205878,31.5910075,279.46,288.7,275.88,264.06,273.3
MYD21A2_006_LST_Night_1KM_doy2019121_aid0001,LST_Night_1KM,aid0001,2019-05-01,37872.0,245.36,313.64,"(245.36,313.64)",274.7963018,5.2546833,27.6116966,277.24,286.24,273.73,262.48,271.24
MYD21A2_006_LST_Night_1KM_doy2019129_aid0001,LST_Night_1KM,aid0001,2019-05-09,36907.0,229.9,315.86,"(229.9,315.86)",278.0819406,5.6592363,32.0269553,281.0,290.84,277.14,264.3,274.32
MYD21A2_006_LST_Night_1KM_doy2019137_aid0001,LST_Night_1KM,aid0001,2019-05-17,12275.0,244.96,290.24,"(244.96,290.24)",274.4552196,6.9524742,48.3368975,277.76,286.48,274.56,263.22,271.94
MYD21A2_006_LST_Night_1KM_doy2019145_aid0001,LST_Night_1KM,aid0001,2019-05-25,30040.0,248.82,295.24,"(248.82,295.24)",277.2886491,5.2106171,27.1505304,279.72,288.26,275.8,265.5,274.02
MYD21A2_006_LST_Night_1KM_doy2019153_aid0001,LST_Night_1KM,aid0001,2019-06-02,38415.0,262.42,294.36,"(262.42,294.36)",280.7953872,4.9141056,24.1484343,283.02,291.54,279.42,269.8,277.34
MYD21A2_006_LST_Night_1KM_doy2019161_aid0001,LST_Night_1KM,aid0001,2019-06-10,38213.0,265.2,311.48,"(265.2,311.48)",281.5853516,5.1342722,26.3607512,284.36,294.16,279.94,268.12,277.82
MYD21A2_006_LST_Night_1KM_doy2019169_aid0001,LST_Night_1KM,aid0001,2019-06-18,38210.0,272.04,296.28,"(272.04,296.28)",281.682906,5.2759738,27.8358998,284.8,295.48,280.06,272.04,277.68
MYD21A2_006_LST_Night_1KM_doy2019177_aid0001,LST_Night_1KM,aid0001,2019-06-26,38646.0,274.08,311.72,"(274.08,311.72)",285.5767929,4.7977773,23.0186669,289.04,299.74,284.88,274.08,281.88
